evidence_id,axis,status,metric,value,unit,numerator,denominator,source_path,sample_key,detail
E00161,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\40a5b0da-0b11-4423-a86d-a6393d8d16dc.png|D:\datasets\ArchCAD\data\svg\40a5b0da-0b11-4423-a86d-a6393d8d16dc.svg|D:\datasets\ArchCAD\data\point\40a5b0da-0b11-4423-a86d-a6393d8d16dc.npy|D:\datasets\ArchCAD\data\caption\40a5b0da-0b11-4423-a86d-a6393d8d16dc.json|D:\datasets\ArchCAD\data\json\40a5b0da-0b11-4423-a86d-a6393d8d16dc.json,40a5b0da-0b11-4423-a86d-a6393d8d16dc,"entity_count=311;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5702341137123745;extent_residual=0.0;errors=none"
E00162,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\ad2a3acb-5a8f-45bf-8a3d-c7e26a4fc2ef.png|D:\datasets\ArchCAD\data\svg\ad2a3acb-5a8f-45bf-8a3d-c7e26a4fc2ef.svg|D:\datasets\ArchCAD\data\point\ad2a3acb-5a8f-45bf-8a3d-c7e26a4fc2ef.npy|D:\datasets\ArchCAD\data\caption\ad2a3acb-5a8f-45bf-8a3d-c7e26a4fc2ef.json|D:\datasets\ArchCAD\data\json\ad2a3acb-5a8f-45bf-8a3d-c7e26a4fc2ef.json,ad2a3acb-5a8f-45bf-8a3d-c7e26a4fc2ef,"entity_count=120;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.668141592920354;extent_residual=0.0;errors=none"
E00163,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\46739c71-8c0f-4b06-872a-64544b4b28ad.png|D:\datasets\ArchCAD\data\svg\46739c71-8c0f-4b06-872a-64544b4b28ad.svg|D:\datasets\ArchCAD\data\point\46739c71-8c0f-4b06-872a-64544b4b28ad.npy|D:\datasets\ArchCAD\data\caption\46739c71-8c0f-4b06-872a-64544b4b28ad.json|D:\datasets\ArchCAD\data\json\46739c71-8c0f-4b06-872a-64544b4b28ad.json,46739c71-8c0f-4b06-872a-64544b4b28ad,"entity_count=787;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.3656307129798903;extent_residual=0.0;errors=none"
E00164,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\47342fcb-2fde-4a3f-8577-8ed73ee3fae4.png|D:\datasets\ArchCAD\data\svg\47342fcb-2fde-4a3f-8577-8ed73ee3fae4.svg|D:\datasets\ArchCAD\data\point\47342fcb-2fde-4a3f-8577-8ed73ee3fae4.npy|D:\datasets\ArchCAD\data\caption\47342fcb-2fde-4a3f-8577-8ed73ee3fae4.json|D:\datasets\ArchCAD\data\json\47342fcb-2fde-4a3f-8577-8ed73ee3fae4.json,47342fcb-2fde-4a3f-8577-8ed73ee3fae4,"entity_count=43;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6744186046511628;extent_residual=0.0;errors=none"
E00165,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\5ab27244-704e-42f1-8442-95b6b0616b9a.png|D:\datasets\ArchCAD\data\svg\5ab27244-704e-42f1-8442-95b6b0616b9a.svg|D:\datasets\ArchCAD\data\point\5ab27244-704e-42f1-8442-95b6b0616b9a.npy|D:\datasets\ArchCAD\data\caption\5ab27244-704e-42f1-8442-95b6b0616b9a.json|D:\datasets\ArchCAD\data\json\5ab27244-704e-42f1-8442-95b6b0616b9a.json,5ab27244-704e-42f1-8442-95b6b0616b9a,"entity_count=30;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.625;extent_residual=0.0;errors=none"
E00166,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\b7b8b9ae-a53f-4605-908a-7db7a6943866.png|D:\datasets\ArchCAD\data\svg\b7b8b9ae-a53f-4605-908a-7db7a6943866.svg|D:\datasets\ArchCAD\data\point\b7b8b9ae-a53f-4605-908a-7db7a6943866.npy|D:\datasets\ArchCAD\data\caption\b7b8b9ae-a53f-4605-908a-7db7a6943866.json|D:\datasets\ArchCAD\data\json\b7b8b9ae-a53f-4605-908a-7db7a6943866.json,b7b8b9ae-a53f-4605-908a-7db7a6943866,"entity_count=44;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.2727272727272727;extent_residual=0.0;errors=none"
E00167,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\f54f07a4-78fb-440c-ba04-f21300491bae.png|D:\datasets\ArchCAD\data\svg\f54f07a4-78fb-440c-ba04-f21300491bae.svg|D:\datasets\ArchCAD\data\point\f54f07a4-78fb-440c-ba04-f21300491bae.npy|D:\datasets\ArchCAD\data\caption\f54f07a4-78fb-440c-ba04-f21300491bae.json|D:\datasets\ArchCAD\data\json\f54f07a4-78fb-440c-ba04-f21300491bae.json,f54f07a4-78fb-440c-ba04-f21300491bae,"entity_count=842;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6101823708206687;extent_residual=0.0;errors=none"
E00168,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\3323ebf3-2a53-450b-b88b-1b9e979a14f6.png|D:\datasets\ArchCAD\data\svg\3323ebf3-2a53-450b-b88b-1b9e979a14f6.svg|D:\datasets\ArchCAD\data\point\3323ebf3-2a53-450b-b88b-1b9e979a14f6.npy|D:\datasets\ArchCAD\data\caption\3323ebf3-2a53-450b-b88b-1b9e979a14f6.json|D:\datasets\ArchCAD\data\json\3323ebf3-2a53-450b-b88b-1b9e979a14f6.json,3323ebf3-2a53-450b-b88b-1b9e979a14f6,"entity_count=520;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5502136752136753;extent_residual=0.0;errors=none"
E00169,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\6c15cdc0-04c1-44f5-ad89-5892b970008f.png|D:\datasets\ArchCAD\data\svg\6c15cdc0-04c1-44f5-ad89-5892b970008f.svg|D:\datasets\ArchCAD\data\point\6c15cdc0-04c1-44f5-ad89-5892b970008f.npy|D:\datasets\ArchCAD\data\caption\6c15cdc0-04c1-44f5-ad89-5892b970008f.json|D:\datasets\ArchCAD\data\json\6c15cdc0-04c1-44f5-ad89-5892b970008f.json,6c15cdc0-04c1-44f5-ad89-5892b970008f,"entity_count=75;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5208333333333334;extent_residual=0.0;errors=none"
E00170,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\12365582-71cb-49b8-8db0-6303e9a7c6b7.png|D:\datasets\ArchCAD\data\svg\12365582-71cb-49b8-8db0-6303e9a7c6b7.svg|D:\datasets\ArchCAD\data\point\12365582-71cb-49b8-8db0-6303e9a7c6b7.npy|D:\datasets\ArchCAD\data\caption\12365582-71cb-49b8-8db0-6303e9a7c6b7.json|D:\datasets\ArchCAD\data\json\12365582-71cb-49b8-8db0-6303e9a7c6b7.json,12365582-71cb-49b8-8db0-6303e9a7c6b7,"entity_count=195;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5529100529100529;extent_residual=0.0;errors=none"
E00171,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\4c8b7fac-898f-416a-8ea1-43e9fa1ae50c.png|D:\datasets\ArchCAD\data\svg\4c8b7fac-898f-416a-8ea1-43e9fa1ae50c.svg|D:\datasets\ArchCAD\data\point\4c8b7fac-898f-416a-8ea1-43e9fa1ae50c.npy|D:\datasets\ArchCAD\data\caption\4c8b7fac-898f-416a-8ea1-43e9fa1ae50c.json|D:\datasets\ArchCAD\data\json\4c8b7fac-898f-416a-8ea1-43e9fa1ae50c.json,4c8b7fac-898f-416a-8ea1-43e9fa1ae50c,"entity_count=191;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.4230769230769231;extent_residual=0.0;errors=none"
E00172,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\ed0c6b47-ca03-404c-84d3-789c69841184.png|D:\datasets\ArchCAD\data\svg\ed0c6b47-ca03-404c-84d3-789c69841184.svg|D:\datasets\ArchCAD\data\point\ed0c6b47-ca03-404c-84d3-789c69841184.npy|D:\datasets\ArchCAD\data\caption\ed0c6b47-ca03-404c-84d3-789c69841184.json|D:\datasets\ArchCAD\data\json\ed0c6b47-ca03-404c-84d3-789c69841184.json,ed0c6b47-ca03-404c-84d3-789c69841184,"entity_count=74;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5555555555555556;extent_residual=0.0;errors=none"
E00173,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\82cd70d0-9ea0-4c80-8cb4-e083f8b89ac1.png|D:\datasets\ArchCAD\data\svg\82cd70d0-9ea0-4c80-8cb4-e083f8b89ac1.svg|D:\datasets\ArchCAD\data\point\82cd70d0-9ea0-4c80-8cb4-e083f8b89ac1.npy|D:\datasets\ArchCAD\data\caption\82cd70d0-9ea0-4c80-8cb4-e083f8b89ac1.json|D:\datasets\ArchCAD\data\json\82cd70d0-9ea0-4c80-8cb4-e083f8b89ac1.json,82cd70d0-9ea0-4c80-8cb4-e083f8b89ac1,"entity_count=747;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.4793261868300153;extent_residual=0.0;errors=none"
E00174,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\c2d1df4a-3c31-4d7f-b375-63ef38bb93c2.png|D:\datasets\ArchCAD\data\svg\c2d1df4a-3c31-4d7f-b375-63ef38bb93c2.svg|D:\datasets\ArchCAD\data\point\c2d1df4a-3c31-4d7f-b375-63ef38bb93c2.npy|D:\datasets\ArchCAD\data\caption\c2d1df4a-3c31-4d7f-b375-63ef38bb93c2.json|D:\datasets\ArchCAD\data\json\c2d1df4a-3c31-4d7f-b375-63ef38bb93c2.json,c2d1df4a-3c31-4d7f-b375-63ef38bb93c2,"entity_count=131;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.4732824427480916;extent_residual=0.0;errors=none"
E00175,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\14a7adb3-70e9-49ea-b2a3-7c0721d58622.png|D:\datasets\ArchCAD\data\svg\14a7adb3-70e9-49ea-b2a3-7c0721d58622.svg|D:\datasets\ArchCAD\data\point\14a7adb3-70e9-49ea-b2a3-7c0721d58622.npy|D:\datasets\ArchCAD\data\caption\14a7adb3-70e9-49ea-b2a3-7c0721d58622.json|D:\datasets\ArchCAD\data\json\14a7adb3-70e9-49ea-b2a3-7c0721d58622.json,14a7adb3-70e9-49ea-b2a3-7c0721d58622,"entity_count=180;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5862068965517241;extent_residual=0.0;errors=none"
E00176,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\5697a811-e8c0-48b6-bef2-1217343c9b77.png|D:\datasets\ArchCAD\data\svg\5697a811-e8c0-48b6-bef2-1217343c9b77.svg|D:\datasets\ArchCAD\data\point\5697a811-e8c0-48b6-bef2-1217343c9b77.npy|D:\datasets\ArchCAD\data\caption\5697a811-e8c0-48b6-bef2-1217343c9b77.json|D:\datasets\ArchCAD\data\json\5697a811-e8c0-48b6-bef2-1217343c9b77.json,5697a811-e8c0-48b6-bef2-1217343c9b77,"entity_count=352;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.45987654320987653;extent_residual=0.0;errors=none"
E00177,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\4c773be3-8799-485f-8fd0-46078b424cc6.png|D:\datasets\ArchCAD\data\svg\4c773be3-8799-485f-8fd0-46078b424cc6.svg|D:\datasets\ArchCAD\data\point\4c773be3-8799-485f-8fd0-46078b424cc6.npy|D:\datasets\ArchCAD\data\caption\4c773be3-8799-485f-8fd0-46078b424cc6.json|D:\datasets\ArchCAD\data\json\4c773be3-8799-485f-8fd0-46078b424cc6.json,4c773be3-8799-485f-8fd0-46078b424cc6,"entity_count=80;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5625;extent_residual=0.0;errors=none"
E00178,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\39352739-44b2-415a-8f60-bd4a20ed4f7c.png|D:\datasets\ArchCAD\data\svg\39352739-44b2-415a-8f60-bd4a20ed4f7c.svg|D:\datasets\ArchCAD\data\point\39352739-44b2-415a-8f60-bd4a20ed4f7c.npy|D:\datasets\ArchCAD\data\caption\39352739-44b2-415a-8f60-bd4a20ed4f7c.json|D:\datasets\ArchCAD\data\json\39352739-44b2-415a-8f60-bd4a20ed4f7c.json,39352739-44b2-415a-8f60-bd4a20ed4f7c,"entity_count=1628;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5410474168435951;extent_residual=0.0;errors=none"
E00179,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\5178b903-53d6-413d-81dc-1cf097062b08.png|D:\datasets\ArchCAD\data\svg\5178b903-53d6-413d-81dc-1cf097062b08.svg|D:\datasets\ArchCAD\data\point\5178b903-53d6-413d-81dc-1cf097062b08.npy|D:\datasets\ArchCAD\data\caption\5178b903-53d6-413d-81dc-1cf097062b08.json|D:\datasets\ArchCAD\data\json\5178b903-53d6-413d-81dc-1cf097062b08.json,5178b903-53d6-413d-81dc-1cf097062b08,"entity_count=561;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5233644859813084;extent_residual=0.0;errors=none"
E00180,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\d18cfefc-a16f-4d92-af80-0e16137eeb57.png|D:\datasets\ArchCAD\data\svg\d18cfefc-a16f-4d92-af80-0e16137eeb57.svg|D:\datasets\ArchCAD\data\point\d18cfefc-a16f-4d92-af80-0e16137eeb57.npy|D:\datasets\ArchCAD\data\caption\d18cfefc-a16f-4d92-af80-0e16137eeb57.json|D:\datasets\ArchCAD\data\json\d18cfefc-a16f-4d92-af80-0e16137eeb57.json,d18cfefc-a16f-4d92-af80-0e16137eeb57,"entity_count=30;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.4666666666666667;extent_residual=0.0;errors=none"
E00181,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\22ad5d2f-a419-4d5b-ad8f-36f0bb85a82a.png|D:\datasets\ArchCAD\data\svg\22ad5d2f-a419-4d5b-ad8f-36f0bb85a82a.svg|D:\datasets\ArchCAD\data\point\22ad5d2f-a419-4d5b-ad8f-36f0bb85a82a.npy|D:\datasets\ArchCAD\data\caption\22ad5d2f-a419-4d5b-ad8f-36f0bb85a82a.json|D:\datasets\ArchCAD\data\json\22ad5d2f-a419-4d5b-ad8f-36f0bb85a82a.json,22ad5d2f-a419-4d5b-ad8f-36f0bb85a82a,"entity_count=105;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5693069306930693;extent_residual=0.0;errors=none"
E00182,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\fe17ea00-3727-48d2-836f-9e8dcffcc8aa.png|D:\datasets\ArchCAD\data\svg\fe17ea00-3727-48d2-836f-9e8dcffcc8aa.svg|D:\datasets\ArchCAD\data\point\fe17ea00-3727-48d2-836f-9e8dcffcc8aa.npy|D:\datasets\ArchCAD\data\caption\fe17ea00-3727-48d2-836f-9e8dcffcc8aa.json|D:\datasets\ArchCAD\data\json\fe17ea00-3727-48d2-836f-9e8dcffcc8aa.json,fe17ea00-3727-48d2-836f-9e8dcffcc8aa,"entity_count=166;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5843373493975904;extent_residual=0.0;errors=none"
E00183,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\2a3eda49-846f-4a22-99b6-1d755592c4c2.png|D:\datasets\ArchCAD\data\svg\2a3eda49-846f-4a22-99b6-1d755592c4c2.svg|D:\datasets\ArchCAD\data\point\2a3eda49-846f-4a22-99b6-1d755592c4c2.npy|D:\datasets\ArchCAD\data\caption\2a3eda49-846f-4a22-99b6-1d755592c4c2.json|D:\datasets\ArchCAD\data\json\2a3eda49-846f-4a22-99b6-1d755592c4c2.json,2a3eda49-846f-4a22-99b6-1d755592c4c2,"entity_count=357;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.49556213017751477;extent_residual=0.0;errors=none"
E00184,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\5e4d6960-9e22-4ca1-b971-f59a3a00da56.png|D:\datasets\ArchCAD\data\svg\5e4d6960-9e22-4ca1-b971-f59a3a00da56.svg|D:\datasets\ArchCAD\data\point\5e4d6960-9e22-4ca1-b971-f59a3a00da56.npy|D:\datasets\ArchCAD\data\caption\5e4d6960-9e22-4ca1-b971-f59a3a00da56.json|D:\datasets\ArchCAD\data\json\5e4d6960-9e22-4ca1-b971-f59a3a00da56.json,5e4d6960-9e22-4ca1-b971-f59a3a00da56,"entity_count=166;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.4578313253012048;extent_residual=0.0;errors=none"
E00185,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\53baf297-9d66-49e6-a761-24b9ea8a70bc.png|D:\datasets\ArchCAD\data\svg\53baf297-9d66-49e6-a761-24b9ea8a70bc.svg|D:\datasets\ArchCAD\data\point\53baf297-9d66-49e6-a761-24b9ea8a70bc.npy|D:\datasets\ArchCAD\data\caption\53baf297-9d66-49e6-a761-24b9ea8a70bc.json|D:\datasets\ArchCAD\data\json\53baf297-9d66-49e6-a761-24b9ea8a70bc.json,53baf297-9d66-49e6-a761-24b9ea8a70bc,"entity_count=1431;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.29172661870503597;extent_residual=0.0;errors=none"
E00186,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\0fb4fb0d-bbfc-4393-bd94-9225df2e6987.png|D:\datasets\ArchCAD\data\svg\0fb4fb0d-bbfc-4393-bd94-9225df2e6987.svg|D:\datasets\ArchCAD\data\point\0fb4fb0d-bbfc-4393-bd94-9225df2e6987.npy|D:\datasets\ArchCAD\data\caption\0fb4fb0d-bbfc-4393-bd94-9225df2e6987.json|D:\datasets\ArchCAD\data\json\0fb4fb0d-bbfc-4393-bd94-9225df2e6987.json,0fb4fb0d-bbfc-4393-bd94-9225df2e6987,"entity_count=364;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6145251396648045;extent_residual=0.0;errors=none"
E00187,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\f8b4b6d9-68d2-4af6-918d-15d73dc16680.png|D:\datasets\ArchCAD\data\svg\f8b4b6d9-68d2-4af6-918d-15d73dc16680.svg|D:\datasets\ArchCAD\data\point\f8b4b6d9-68d2-4af6-918d-15d73dc16680.npy|D:\datasets\ArchCAD\data\caption\f8b4b6d9-68d2-4af6-918d-15d73dc16680.json|D:\datasets\ArchCAD\data\json\f8b4b6d9-68d2-4af6-918d-15d73dc16680.json,f8b4b6d9-68d2-4af6-918d-15d73dc16680,"entity_count=59;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.631578947368421;extent_residual=0.0;errors=none"
E00188,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\295914ca-7250-4f19-a2e8-647896d183d6.png|D:\datasets\ArchCAD\data\svg\295914ca-7250-4f19-a2e8-647896d183d6.svg|D:\datasets\ArchCAD\data\point\295914ca-7250-4f19-a2e8-647896d183d6.npy|D:\datasets\ArchCAD\data\caption\295914ca-7250-4f19-a2e8-647896d183d6.json|D:\datasets\ArchCAD\data\json\295914ca-7250-4f19-a2e8-647896d183d6.json,295914ca-7250-4f19-a2e8-647896d183d6,"entity_count=285;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5828402366863905;extent_residual=0.0;errors=none"
E00189,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\f490efb2-bb77-4a09-a69e-f62bcf6a840b.png|D:\datasets\ArchCAD\data\svg\f490efb2-bb77-4a09-a69e-f62bcf6a840b.svg|D:\datasets\ArchCAD\data\point\f490efb2-bb77-4a09-a69e-f62bcf6a840b.npy|D:\datasets\ArchCAD\data\caption\f490efb2-bb77-4a09-a69e-f62bcf6a840b.json|D:\datasets\ArchCAD\data\json\f490efb2-bb77-4a09-a69e-f62bcf6a840b.json,f490efb2-bb77-4a09-a69e-f62bcf6a840b,"entity_count=302;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.42857142857142855;extent_residual=0.0;errors=none"
E00190,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\0831c838-9e0a-46b8-bfd4-0c8d3224abf4.png|D:\datasets\ArchCAD\data\svg\0831c838-9e0a-46b8-bfd4-0c8d3224abf4.svg|D:\datasets\ArchCAD\data\point\0831c838-9e0a-46b8-bfd4-0c8d3224abf4.npy|D:\datasets\ArchCAD\data\caption\0831c838-9e0a-46b8-bfd4-0c8d3224abf4.json|D:\datasets\ArchCAD\data\json\0831c838-9e0a-46b8-bfd4-0c8d3224abf4.json,0831c838-9e0a-46b8-bfd4-0c8d3224abf4,"entity_count=144;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5615942028985508;extent_residual=0.0;errors=none"
E00191,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\e7cfe151-3a4d-4177-b6a0-134585457bbd.png|D:\datasets\ArchCAD\data\svg\e7cfe151-3a4d-4177-b6a0-134585457bbd.svg|D:\datasets\ArchCAD\data\point\e7cfe151-3a4d-4177-b6a0-134585457bbd.npy|D:\datasets\ArchCAD\data\caption\e7cfe151-3a4d-4177-b6a0-134585457bbd.json|D:\datasets\ArchCAD\data\json\e7cfe151-3a4d-4177-b6a0-134585457bbd.json,e7cfe151-3a4d-4177-b6a0-134585457bbd,"entity_count=300;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6366782006920415;extent_residual=0.0;errors=none"
E00192,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\48403450-59b7-4a32-8ecc-a3a5eabff870.png|D:\datasets\ArchCAD\data\svg\48403450-59b7-4a32-8ecc-a3a5eabff870.svg|D:\datasets\ArchCAD\data\point\48403450-59b7-4a32-8ecc-a3a5eabff870.npy|D:\datasets\ArchCAD\data\caption\48403450-59b7-4a32-8ecc-a3a5eabff870.json|D:\datasets\ArchCAD\data\json\48403450-59b7-4a32-8ecc-a3a5eabff870.json,48403450-59b7-4a32-8ecc-a3a5eabff870,"entity_count=63;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.8207547169811321;extent_residual=0.0;errors=none"
E00193,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\e38b62a5-a92c-4e09-93aa-6bfd68a97cb5.png|D:\datasets\ArchCAD\data\svg\e38b62a5-a92c-4e09-93aa-6bfd68a97cb5.svg|D:\datasets\ArchCAD\data\point\e38b62a5-a92c-4e09-93aa-6bfd68a97cb5.npy|D:\datasets\ArchCAD\data\caption\e38b62a5-a92c-4e09-93aa-6bfd68a97cb5.json|D:\datasets\ArchCAD\data\json\e38b62a5-a92c-4e09-93aa-6bfd68a97cb5.json,e38b62a5-a92c-4e09-93aa-6bfd68a97cb5,"entity_count=797;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5166666666666667;extent_residual=0.0;errors=none"
E00194,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\0860fffd-8add-4c97-b4ab-eb18ad61adad.png|D:\datasets\ArchCAD\data\svg\0860fffd-8add-4c97-b4ab-eb18ad61adad.svg|D:\datasets\ArchCAD\data\point\0860fffd-8add-4c97-b4ab-eb18ad61adad.npy|D:\datasets\ArchCAD\data\caption\0860fffd-8add-4c97-b4ab-eb18ad61adad.json|D:\datasets\ArchCAD\data\json\0860fffd-8add-4c97-b4ab-eb18ad61adad.json,0860fffd-8add-4c97-b4ab-eb18ad61adad,"entity_count=850;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.44414535666218036;extent_residual=0.0;errors=none"
E00195,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\0672f43f-b228-4438-a3c2-fa41181aedd7.png|D:\datasets\ArchCAD\data\svg\0672f43f-b228-4438-a3c2-fa41181aedd7.svg|D:\datasets\ArchCAD\data\point\0672f43f-b228-4438-a3c2-fa41181aedd7.npy|D:\datasets\ArchCAD\data\caption\0672f43f-b228-4438-a3c2-fa41181aedd7.json|D:\datasets\ArchCAD\data\json\0672f43f-b228-4438-a3c2-fa41181aedd7.json,0672f43f-b228-4438-a3c2-fa41181aedd7,"entity_count=173;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.3888888888888889;extent_residual=0.0;errors=none"
E00196,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\5685b4c6-e15f-45da-99a1-06e1ff906f22.png|D:\datasets\ArchCAD\data\svg\5685b4c6-e15f-45da-99a1-06e1ff906f22.svg|D:\datasets\ArchCAD\data\point\5685b4c6-e15f-45da-99a1-06e1ff906f22.npy|D:\datasets\ArchCAD\data\caption\5685b4c6-e15f-45da-99a1-06e1ff906f22.json|D:\datasets\ArchCAD\data\json\5685b4c6-e15f-45da-99a1-06e1ff906f22.json,5685b4c6-e15f-45da-99a1-06e1ff906f22,"entity_count=541;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.38446969696969696;extent_residual=0.0;errors=none"
E00197,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\2773cdb1-924d-4c0b-9806-dde1948d8f6f.png|D:\datasets\ArchCAD\data\svg\2773cdb1-924d-4c0b-9806-dde1948d8f6f.svg|D:\datasets\ArchCAD\data\point\2773cdb1-924d-4c0b-9806-dde1948d8f6f.npy|D:\datasets\ArchCAD\data\caption\2773cdb1-924d-4c0b-9806-dde1948d8f6f.json|D:\datasets\ArchCAD\data\json\2773cdb1-924d-4c0b-9806-dde1948d8f6f.json,2773cdb1-924d-4c0b-9806-dde1948d8f6f,"entity_count=122;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5040983606557377;extent_residual=0.0;errors=none"
E00198,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\b059e5ac-24f8-4bd9-8ee8-867ebddadb57.png|D:\datasets\ArchCAD\data\svg\b059e5ac-24f8-4bd9-8ee8-867ebddadb57.svg|D:\datasets\ArchCAD\data\point\b059e5ac-24f8-4bd9-8ee8-867ebddadb57.npy|D:\datasets\ArchCAD\data\caption\b059e5ac-24f8-4bd9-8ee8-867ebddadb57.json|D:\datasets\ArchCAD\data\json\b059e5ac-24f8-4bd9-8ee8-867ebddadb57.json,b059e5ac-24f8-4bd9-8ee8-867ebddadb57,"entity_count=198;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5586734693877551;extent_residual=0.0;errors=none"
